PlotNumber,SiteUnit
5760843,BWBSwk 1 /03
5760841,BWBSwk 1 /03
5760801,BWBSwk 1 /03
5760470,BWBSwk 1 /03
5760468,BWBSwk 1 /04
5760559,BWBSwk 1 /04
5760839,BWBSwk 1 /04
5760759,BWBSwk 1 /04
5760709,BWBSwk 1 /05
5760760,BWBSwk 1 /05
5760797,BWBSwk 1 /05
5760496,BWBSwk 1 /05
8529618,BWBSwk 1 /05
5760454,BWBSwk 1 /06
5760463,BWBSwk 1 /06
5760808,BWBSwk 1 /06
8529415,BWBSwk 1 /06
5760453,BWBSwk 1 /07
5760755,BWBSwk 1 /07
5760844,BWBSwk 1 /07
5760793,BWBSwk 1 /08
5760707,BWBSwk 1 /08
5760492,BWBSwk 1 /08
5760457,BWBSwk 1 /08
5760809,BWBSwk 1 /08
8529690,BWBSwk 2 /01
8529485,BWBSwk 2 /01
8529478,BWBSwk 2 /01
8529678,BWBSwk 2 /01
8528915,BWBSwk 2 /01
8529632,BWBSwk 2 /01
8428974,BWBSwk 2 /01
8428968,BWBSwk 2 /01
8529689,BWBSwk 2 /01
8428957,BWBSwk 2 /01
8428955,BWBSwk 2 /01
8428977,BWBSwk 2 /01
8428973,BWBSwk 2 /01
8428950,BWBSwk 2 /01
8416226,BWBSwk 2 /01
8529682,BWBSwk 2 /01
8630176,BWBSwk 2 /01
8630179,BWBSwk 2 /01
8630178,BWBSwk 2 /01
8630101,BWBSwk 2 /01
8630181,BWBSwk 2 /01
8529479,BWBSwk 2 /02
8428945,BWBSwk 2 /02
8428958,BWBSwk 2 /03
8529671,BWBSwk 2 /03
8529673,BWBSwk 2 /03
8529674,BWBSwk 2 /03
8529679,BWBSwk 2 /03
8529480,BWBSwk 2 /03
8529672,BWBSwk 2 /03
8528914,BWBSwk 2 /03
8428954,BWBSwk 2 /03
8428934,BWBSwk 2 /03
8528916,BWBSwk 2 /03
8630103,BWBSwk 2 /03
8630102,BWBSwk 2 /03
8529680,BWBSwk 2 /04
8529468,BWBSwk 2 /04
8529686,BWBSwk 2 /04
8529467,BWBSwk 2 /04
8529470,BWBSwk 2 /04
8529477,BWBSwk 2 /04
8529476,BWBSwk 2 /04
8529634,BWBSwk 2 /04
8528925,BWBSwk 2 /04
8529489,BWBSwk 2 /04
8630174,BWBSwk 2 /04
8416218,BWBSwk 2 /05
8428956,BWBSwk 2 /05
8428971,BWBSwk 2 /05
8428969,BWBSwk 2 /05
8630180,BWBSwk 2 /05
8529670,BWBSwk 2 /06
8529676,BWBSwk 2 /06
8529675,BWBSwk 2 /06
8529649,BWBSwk 2 /06
8428963,BWBSwk 2 /06
8428942,BWBSwk 2 /06
8428970,BWBSwk 2 /06
8428975,BWBSwk 2 /06
8428935,BWBSwk 2 /06
R0110,BWBSwk 3 /01
R0115,BWBSwk 3 /01
R0123,BWBSwk 3 /01
LL22,BWBSwk 3 /01
LL23,BWBSwk 3 /01
8012,BWBSwk 3 /01
420779,CWH ds 2 /01
421579,CWH ds 2 /01
421779,CWH ds 2 /01
422179,CWH ds 2 /01
422279,CWH ds 2 /01
423979,CWH ds 2 /01
425479,CWH ds 2 /01
425579,CWH ds 2 /01
426779,CWH ds 2 /01
423379,CWH ds 2 /02
408779,CWH ds 2 /03
420679,CWH ds 2 /03
421879,CWH ds 2 /03
424979,CWH ds 2 /03
425179,CWH ds 2 /03
425279,CWH ds 2 /03
425679,CWH ds 2 /03
