PlotNumber,SiteUnit
TFC034,IDF dk 2 /101
TFC035,IDF dk 2 /101
TFC036,IDF dk 2 /101
TFC039,IDF dk 2 /101
TFC040,IDF dk 2 /101
TSB173,IDF dk 2 /101
TSR095,IDF dk 2 /101
TSR096,IDF dk 2 /101
TSR099,IDF dk 2 /101
TSR103,IDF dk 2 /101
TSR104,IDF dk 2 /101
851944,IDF dk 2 /102
96OP562,IDF dk 2 /102
96OP575,IDF dk 2 /102
96OP578,IDF dk 2 /102
96OP580,IDF dk 2 /102
K99-299,IDF dk 2 /102
K99-301,IDF dk 2 /102
K99-488,IDF dk 2 /102
K99-490,IDF dk 2 /102
K99-910,IDF dk 2 /102
K99-911,IDF dk 2 /102
J9085,IDF dk 2 /103
K10-030,IDF dk 2 /103
K11-212,IDF dk 2 /103
762211,IDF dk 2 /104
770122,IDF dk 2 /104
770123,IDF dk 2 /104
780308,IDF dk 2 /104
780309,IDF dk 2 /104
780315,IDF dk 2 /104
780316,IDF dk 2 /104
780321,IDF dk 2 /104
780334,IDF dk 2 /104
780400,IDF dk 2 /104
780416,IDF dk 2 /104
811037,IDF dk 2 /104
811163,IDF dk 2 /104
851973,IDF dk 2 /104
969547,IDF dk 2 /104
01OK205,IDF dk 2 /104
85DL051,IDF dk 2 /104
96OP527,IDF dk 2 /104
96OP570,IDF dk 2 /104
99DL020,IDF dk 2 /104
99MD009,IDF dk 2 /104
99NB010,IDF dk 2 /104
99RV08,IDF dk 2 /104
J9056,IDF dk 2 /104
K00-385,IDF dk 2 /104
K01-426,IDF dk 2 /104
K99-084,IDF dk 2 /104
K99-137,IDF dk 2 /104
K99-150,IDF dk 2 /104
K99-300,IDF dk 2 /104
K99-320,IDF dk 2 /104
K99-400,IDF dk 2 /104
K99-408,IDF dk 2 /104
K99-423,IDF dk 2 /104
K99-489,IDF dk 2 /104
K99-496,IDF dk 2 /104
K99-556,IDF dk 2 /104
RC6150,IDF dk 2 /104
TFC021,IDF dk 2 /104
TSB175,IDF dk 2 /104
TSR105,IDF dk 2 /104
780311,IDF dk 2 /105
780312,IDF dk 2 /105
780327,IDF dk 2 /105
780342,IDF dk 2 /105
780399,IDF dk 2 /105
780408,IDF dk 2 /105
851925,IDF dk 2 /105
851940,IDF dk 2 /105
9523077,IDF dk 2 /105
9523311,IDF dk 2 /105
01OK192,IDF dk 2 /105
99RV27,IDF dk 2 /105
K99-401,IDF dk 2 /105
RC6527,IDF dk 2 /105
770137,IDF dk 2 /110
780317,IDF dk 2 /110
780343,IDF dk 2 /110
780381,IDF dk 2 /110
851934,IDF dk 2 /110
851952,IDF dk 2 /110
851982,IDF dk 2 /110
969677,IDF dk 2 /110
01OK150,IDF dk 2 /110
01OK170,IDF dk 2 /110
01OK171,IDF dk 2 /110
01OK175,IDF dk 2 /110
19JCG14,IDF dk 2 /110
85DL055,IDF dk 2 /110
96OP534,IDF dk 2 /110
96OP542,IDF dk 2 /110
99NB016,IDF dk 2 /110
99RV19,IDF dk 2 /110
99RV21,IDF dk 2 /110
99RV24,IDF dk 2 /110
99RV28,IDF dk 2 /110
J9054,IDF dk 2 /110
J9057,IDF dk 2 /110
J9084,IDF dk 2 /110
K00-112,IDF dk 2 /110
K99-082,IDF dk 2 /110
K99-151,IDF dk 2 /110
K99-309,IDF dk 2 /110
K99-487,IDF dk 2 /110
K99-562,IDF dk 2 /110
K99-905,IDF dk 2 /110
K99-909,IDF dk 2 /110
TFC005,IDF dk 2 /110
770126,IDF dk 2 /111
770254,IDF dk 2 /111
780324,IDF dk 2 /111
821254,IDF dk 2 /111
96OP555,IDF dk 2 /111
K11-098,IDF dk 2 /111
K99-142,IDF dk 2 /111
9071,IDF xh 1 /101
92217,IDF xh 1 /101
780336,IDF xh 1 /101
780354,IDF xh 1 /101
780439,IDF xh 1 /101
780469,IDF xh 1 /101
780470,IDF xh 1 /101
811005,IDF xh 1 /101
811010,IDF xh 1 /101
811015,IDF xh 1 /101
811049,IDF xh 1 /101
811051,IDF xh 1 /101
821084,IDF xh 1 /101
821085,IDF xh 1 /101
821205,IDF xh 1 /101
821222,IDF xh 1 /101
821241,IDF xh 1 /101
831418,IDF xh 1 /101
831426,IDF xh 1 /101
841563,IDF xh 1 /101
9523341,IDF xh 1 /101
9802099,IDF xh 1 /101
01VL03,IDF xh 1 /101
85DL064,IDF xh 1 /101
85DL068,IDF xh 1 /101
85DL069,IDF xh 1 /101
85DL072,IDF xh 1 /101
88KLP34,IDF xh 1 /101
98OK150,IDF xh 1 /101
99DB001,IDF xh 1 /101
99MR006,IDF xh 1 /101
99MR009,IDF xh 1 /101
BRA075,IDF xh 1 /101
COG01,IDF xh 1 /101
COG06,IDF xh 1 /101
COG103,IDF xh 1 /101
COG125,IDF xh 1 /101
COG150,IDF xh 1 /101
COG25,IDF xh 1 /101
COG31,IDF xh 1 /101
COG34,IDF xh 1 /101
COG40,IDF xh 1 /101
COG55,IDF xh 1 /101
COG59,IDF xh 1 /101
COG88,IDF xh 1 /101
COG89,IDF xh 1 /101
K01-017,IDF xh 1 /101
K01-034,IDF xh 1 /101
K01-036,IDF xh 1 /101
K01-132,IDF xh 1 /101
K01-159,IDF xh 1 /101
K01-160,IDF xh 1 /101
K99-134,IDF xh 1 /101
K99-285,IDF xh 1 /101
K99-293,IDF xh 1 /101
LCG025,IDF xh 1 /101
RC6009,IDF xh 1 /101
RC6020,IDF xh 1 /101
RC6042,IDF xh 1 /101
RC6102,IDF xh 1 /101
RC6529,IDF xh 1 /101
RC6535,IDF xh 1 /101
RC7027,IDF xh 1 /101
RC7060,IDF xh 1 /101
RC7061,IDF xh 1 /101
TSR094,IDF xh 1 /101
V00037,IDF xh 1 /101
V00045,IDF xh 1 /101
V00047,IDF xh 1 /101
V00049,IDF xh 1 /101
780425,IDF xh 1 /102
841602,IDF xh 1 /102
9523071,IDF xh 1 /102
9802102,IDF xh 1 /102
9901766,IDF xh 1 /102
88KLP27,IDF xh 1 /102
88KLP45,IDF xh 1 /102
88KLP50,IDF xh 1 /102
COG136,IDF xh 1 /102
COG138,IDF xh 1 /102
COG81,IDF xh 1 /102
K01-394,IDF xh 1 /102
K01-476,IDF xh 1 /102
LCG034,IDF xh 1 /102
LCG039,IDF xh 1 /102
LCG049,IDF xh 1 /102
9802100,IDF xh 1 /103
9901737,IDF xh 1 /103
9901743,IDF xh 1 /103
9901744,IDF xh 1 /103
85DL073,IDF xh 1 /103
88KLP54,IDF xh 1 /103
COG104,IDF xh 1 /103
COG109,IDF xh 1 /103
COG33,IDF xh 1 /103
RC6070,IDF xh 1 /103
9026,IDF xh 1 /104
821207,IDF xh 1 /104
821215,IDF xh 1 /104
821221,IDF xh 1 /104
9523339,IDF xh 1 /104
9802110,IDF xh 1 /104
9802116,IDF xh 1 /104
9901759,IDF xh 1 /104
9901764,IDF xh 1 /104
85DL062,IDF xh 1 /104
85DL074,IDF xh 1 /104
88KLP15,IDF xh 1 /104
88KLP36,IDF xh 1 /104
88KLP47,IDF xh 1 /104
94-585,IDF xh 1 /104
99MR007,IDF xh 1 /104
99MR008,IDF xh 1 /104
COG09,IDF xh 1 /104
COG116,IDF xh 1 /104
COG117,IDF xh 1 /104
COG118,IDF xh 1 /104
COG126,IDF xh 1 /104
COG130,IDF xh 1 /104
COG163,IDF xh 1 /104
COG165,IDF xh 1 /104
COG166,IDF xh 1 /104
COG92,IDF xh 1 /104
K01-020,IDF xh 1 /104
K01-163,IDF xh 1 /104
K01-164,IDF xh 1 /104
K01-167,IDF xh 1 /104
K01-169,IDF xh 1 /104
K99-133,IDF xh 1 /104
K99-146,IDF xh 1 /104
K99-149,IDF xh 1 /104
K99-288,IDF xh 1 /104
K99-294,IDF xh 1 /104
K99-901,IDF xh 1 /104
LCG050,IDF xh 1 /104
LCG061,IDF xh 1 /104
LCG064,IDF xh 1 /104
RC7017,IDF xh 1 /104
780313,IDF xh 1 /105
780353,IDF xh 1 /105
780365,IDF xh 1 /105
811160,IDF xh 1 /105
821204,IDF xh 1 /105
841565,IDF xh 1 /105
841601,IDF xh 1 /105
85DL067,IDF xh 1 /105
85DL070,IDF xh 1 /105
88KLP21,IDF xh 1 /105
BRA105,IDF xh 1 /105
COG107,IDF xh 1 /105
COG121,IDF xh 1 /105
COG123,IDF xh 1 /105
COG85,IDF xh 1 /105
LCG026,IDF xh 1 /105
LCG037,IDF xh 1 /105
TSR102,IDF xh 1 /105
V00012,IDF xh 1 /105
780335,IDF xh 1 /106
821211,IDF xh 1 /106
88KLP29,IDF xh 1 /106
RC6600,IDF xh 1 /106
RC7020,IDF xh 1 /106
RC7053,IDF xh 1 /106
V00025,IDF xh 1 /106
V00048,IDF xh 1 /106
110709,IDF xh 1 /110
811006,IDF xh 1 /110
811028,IDF xh 1 /110
821079,IDF xh 1 /110
821086,IDF xh 1 /110
821090,IDF xh 1 /110
821212,IDF xh 1 /110
821228,IDF xh 1 /110
841564,IDF xh 1 /110
9802121,IDF xh 1 /110
88KLP23,IDF xh 1 /110
88KLP40,IDF xh 1 /110
COG05,IDF xh 1 /110
COG110,IDF xh 1 /110
COG114,IDF xh 1 /110
COG119,IDF xh 1 /110
COG120,IDF xh 1 /110
COG20,IDF xh 1 /110
COG32,IDF xh 1 /110
COG56,IDF xh 1 /110
K01-019,IDF xh 1 /110
K01-137,IDF xh 1 /110
K01-166,IDF xh 1 /110
K01-170,IDF xh 1 /110
RC6055,IDF xh 1 /110
RC7039,IDF xh 1 /110
RC7052,IDF xh 1 /110
780402,IDF xh 1 /111.1
811162,IDF xh 1 /111.1
9523340,IDF xh 1 /111.1
85DL060,IDF xh 1 /111.1
85DL075,IDF xh 1 /111.1
99MR004,IDF xh 1 /111.1
BRA120,IDF xh 1 /111.1
K01-296,IDF xh 1 /111.1
K99-325,IDF xh 1 /111.1
780322,IDF xh 1 /111.2
9628681,IDF xh 1 /111.2
9802069,IDF xh 1 /111.2
88KLP38,IDF xh 1 /111.2
COG02,IDF xh 1 /111.2
COG102,IDF xh 1 /111.2
COG128,IDF xh 1 /111.2
COG94,IDF xh 1 /111.2
K99-135,IDF xh 1 /111.2
LCG022,IDF xh 1 /111.2
801162,IDF xh 1 /112
K01-392,IDF xh 1 /112
K99-900,IDF xh 1 /112
97306,IDF xh 2 /101
770001,IDF xh 2 /101
770270,IDF xh 2 /101
770273,IDF xh 2 /101
780351,IDF xh 2 /101
780367,IDF xh 2 /101
780388,IDF xh 2 /101
780453,IDF xh 2 /101
780474,IDF xh 2 /101
780475,IDF xh 2 /101
780478,IDF xh 2 /101
780603,IDF xh 2 /101
780628,IDF xh 2 /101
780629,IDF xh 2 /101
800819,IDF xh 2 /101
800820,IDF xh 2 /101
841520,IDF xh 2 /101
841567,IDF xh 2 /101
00MR01,IDF xh 2 /101
85DL035,IDF xh 2 /101
85DL040,IDF xh 2 /101
85DL056,IDF xh 2 /101
85DL057,IDF xh 2 /101
96OP503,IDF xh 2 /101
96OP508,IDF xh 2 /101
96OP509,IDF xh 2 /101
96OP510,IDF xh 2 /101
96OP513,IDF xh 2 /101
96OP514,IDF xh 2 /101
96OP518,IDF xh 2 /101
96OP520,IDF xh 2 /101
96OP521,IDF xh 2 /101
96OP530,IDF xh 2 /101
96OP532,IDF xh 2 /101
K00-027,IDF xh 2 /101
K00-158,IDF xh 2 /101
K01-799,IDF xh 2 /101
K02-016,IDF xh 2 /101
K99-042,IDF xh 2 /101
K99-072,IDF xh 2 /101
K99-073,IDF xh 2 /101
K99-102,IDF xh 2 /101
RC7063,IDF xh 2 /101
85DL038,IDF xh 2 /102
K00-019,IDF xh 2 /102
97307,IDF xh 2 /103
97308,IDF xh 2 /103
97357,IDF xh 2 /103
770090,IDF xh 2 /103
770132,IDF xh 2 /103
770259,IDF xh 2 /103
790634,IDF xh 2 /103
K00-156,IDF xh 2 /103
K00-236,IDF xh 2 /103
K00-256,IDF xh 2 /103
K01-001,IDF xh 2 /103
K01-800,IDF xh 2 /103
K02-002,IDF xh 2 /103
K02-025,IDF xh 2 /103
LPpx13,IDF xh 2 /103
780617,IDF xh 2 /104
831324,IDF xh 2 /104
841501,IDF xh 2 /104
98DM001,IDF xh 2 /104
K99-011,IDF xh 2 /104
K99-114,IDF xh 2 /104
97305,IDF xh 2 /110
770138,IDF xh 2 /110
770266,IDF xh 2 /110
780376,IDF xh 2 /110
780447,IDF xh 2 /110
780477,IDF xh 2 /110
851929,IDF xh 2 /110
851950,IDF xh 2 /110
9901891,IDF xh 2 /110
00CG004,IDF xh 2 /110
96OP519,IDF xh 2 /110
96OP523,IDF xh 2 /110
96OP524,IDF xh 2 /110
96OP525,IDF xh 2 /110
K00-026,IDF xh 2 /110
K00-257,IDF xh 2 /110
K99-046,IDF xh 2 /110
TFC038,IDF xh 2 /110
TSB176,IDF xh 2 /110
770002,IDF xh 2 /111
770202,IDF xh 2 /111
770265,IDF xh 2 /111
780302,IDF xh 2 /111
85DL044,IDF xh 2 /111
85DL079,IDF xh 2 /111
85DL080,IDF xh 2 /111
96OP529,IDF xh 2 /111
96OP531,IDF xh 2 /111
K02-026,IDF xh 2 /111
K99-070,IDF xh 2 /111
770092,IDF xh 2 /112
770131,IDF xh 2 /112
841572,IDF xh 2 /112
841573,IDF xh 2 /112
00JG094,IDF xh 2 /112
96OP512,IDF xh 2 /112
99RV31,IDF xh 2 /112
K10-026,IDF xh 2 /112
K10-027,IDF xh 2 /112
770094,IDF xh 2 /113
LPdk140,IDF xh 2 /113
780331,MS  dm 2 /101
780333,MS  dm 2 /101
780420,MS  dm 2 /101
811046,MS  dm 2 /101
811055,MS  dm 2 /101
811059,MS  dm 2 /101
851974,MS  dm 2 /101
851975,MS  dm 2 /101
851978,MS  dm 2 /101
851987,MS  dm 2 /101
00NB01,MS  dm 2 /101
01NB01,MS  dm 2 /101
01OK064,MS  dm 2 /101
01OK162,MS  dm 2 /101
01OK165,MS  dm 2 /101
99DB004,MS  dm 2 /101
99DB023,MS  dm 2 /101
99DL025,MS  dm 2 /101
99DL026,MS  dm 2 /101
99DM037,MS  dm 2 /101
99KJ030,MS  dm 2 /101
99MD033,MS  dm 2 /101
99MD035,MS  dm 2 /101
99MR016,MS  dm 2 /101
99MR030,MS  dm 2 /101
99RV106,MS  dm 2 /101
99RV107,MS  dm 2 /101
99RV108,MS  dm 2 /101
99RV109,MS  dm 2 /101
99RV110,MS  dm 2 /101
99RV116,MS  dm 2 /101
99RV118,MS  dm 2 /101
99RV123,MS  dm 2 /101
99RV128,MS  dm 2 /101
99RV49,MS  dm 2 /101
99RV52,MS  dm 2 /101
99RV84,MS  dm 2 /101
99RV90,MS  dm 2 /101
DM2133,MS  dm 2 /101
K00-070,MS  dm 2 /101
K00-566,MS  dm 2 /101
K00-695,MS  dm 2 /101
K99-097,MS  dm 2 /101
K99-306,MS  dm 2 /101
K99-415,MS  dm 2 /101
RC6605,MS  dm 2 /101
RC7065,MS  dm 2 /101
RC7066,MS  dm 2 /101
RC7070,MS  dm 2 /101
RC7073,MS  dm 2 /101
TFC010,MS  dm 2 /101
TFC011,MS  dm 2 /101
TFC028,MS  dm 2 /101
TFC032,MS  dm 2 /101
TSR028,MS  dm 2 /101
TSR029,MS  dm 2 /101
TSR033,MS  dm 2 /101
TSR074,MS  dm 2 /101
TSR075,MS  dm 2 /101
TSR087,MS  dm 2 /101
TSR088,MS  dm 2 /101
TSR090,MS  dm 2 /101
TSR091,MS  dm 2 /101
TSR092,MS  dm 2 /101
TSR093,MS  dm 2 /101
780380,MS  dm 2 /102
780380,MS  dm 2 /102
851945,MS  dm 2 /102
851979,MS  dm 2 /102
99MD031,MS  dm 2 /102
K00-209,MS  dm 2 /102
K00-697,MS  dm 2 /102
K10-042,MS  dm 2 /102
K99-363,MS  dm 2 /102
K99-412,MS  dm 2 /102
K99-433,MS  dm 2 /102
K99-801,MS  dm 2 /102
811064,MS  dm 2 /103
01OK144,MS  dm 2 /103
01OK196,MS  dm 2 /103
08-4576,MS  dm 2 /103
99KJ016,MS  dm 2 /103
K00-696,MS  dm 2 /103
K99-086,MS  dm 2 /103
K99-087,MS  dm 2 /103
K99-093,MS  dm 2 /103
K99-156,MS  dm 2 /103
K99-358,MS  dm 2 /103
K99-360,MS  dm 2 /103
K99-372,MS  dm 2 /103
TFC024,MS  dm 2 /103
TFC025,MS  dm 2 /103
770255,MS  dm 2 /104
780325,MS  dm 2 /104
780325,MS  dm 2 /104
780347,MS  dm 2 /104
780415,MS  dm 2 /104
01OK125,MS  dm 2 /104
01OK161,MS  dm 2 /104
01OK164,MS  dm 2 /104
01OK166,MS  dm 2 /104
99KJ006,MS  dm 2 /104
99KJ017,MS  dm 2 /104
99MD004,MS  dm 2 /104
99MD030,MS  dm 2 /104
99MR011,MS  dm 2 /104
99RV125,MS  dm 2 /104
99RV130,MS  dm 2 /104
99RV26,MS  dm 2 /104
99RV51,MS  dm 2 /104
K00-572,MS  dm 2 /104
K99-095,MS  dm 2 /104
K99-411,MS  dm 2 /104
K99-436,MS  dm 2 /104
VRI668,MS  dm 2 /104
01OK143,MS  dm 2 /105
99MD002,MS  dm 2 /105
K99-307,MS  dm 2 /105
RC7805,MS  dm 2 /105
780411,MS  dm 2 /110
780417,MS  dm 2 /110
780417,MS  dm 2 /110
780418,MS  dm 2 /110
780428,MS  dm 2 /110
821248,MS  dm 2 /110
821262,MS  dm 2 /110
821264,MS  dm 2 /110
DM2141,MS  dm 2 /110
K99-175,MS  dm 2 /110
K99-417,MS  dm 2 /110
K99-528,MS  dm 2 /110
K99-546,MS  dm 2 /110
K99-572,MS  dm 2 /110
780328,MS  dm 2 /111
780328,MS  dm 2 /111
821258,MS  dm 2 /111
08-4563,MS  dm 2 /111
99DL054,MS  dm 2 /111
99KJ015,MS  dm 2 /111
99MD007,MS  dm 2 /111
99MD034,MS  dm 2 /111
99RV121,MS  dm 2 /111
K00-069,MS  dm 2 /111
K001905,MS  dm 2 /111
K00-576,MS  dm 2 /111
K01-328,MS  dm 2 /111
K99-092,MS  dm 2 /111
K99-308,MS  dm 2 /111
K99-333,MS  dm 2 /111
K99-371,MS  dm 2 /111
K99-414,MS  dm 2 /111
K99-448,MS  dm 2 /111
K99-800,MS  dm 2 /111
K99-907,MS  dm 2 /111
RC6604,MS  dm 2 /111
TSR026,MS  dm 2 /111
TSR030,MS  dm 2 /111
TSR034,MS  dm 2 /111
TSR089,MS  dm 2 /111
762209,MS  dm 2 /112
851928,MS  dm 2 /112
99RV111,MS  dm 2 /112
99RV117,MS  dm 2 /112
K10-043,MS  dm 2 /112
851986,MS  dm 2 /113
99KJ025,MS  dm 2 /113
99MD005,MS  dm 2 /113
99MR031,MS  dm 2 /113
99RV122,MS  dm 2 /113
K00-567,MS  dm 2 /113
K99-158,MS  dm 2 /113
K99-159,MS  dm 2 /113
K99-357,MS  dm 2 /113
K99-437,MS  dm 2 /113
821094,MS  xk 1 /101
821249,MS  xk 1 /101
9523080,MS  xk 1 /101
9523085,MS  xk 1 /101
9523331,MS  xk 1 /101
K99-418,MS  xk 1 /101
821240,MS  xk 1 /101a
01OK114,MS  xk 1 /101a
K99-569,MS  xk 1 /101a
K99-582,MS  xk 1 /101a
K99-583,MS  xk 1 /101a
RC7058,MS  xk 1 /101a
97350,MS  xk 1 /101b
97802,MS  xk 1 /101b
780341,MS  xk 1 /101b
821244,MS  xk 1 /101b
9523320,MS  xk 1 /101b
99MR025,MS  xk 1 /101b
K01-353,MS  xk 1 /101b
K13-075,MS  xk 1 /101b
K13-076,MS  xk 1 /101b
K99-545,MS  xk 1 /101b
K99-568,MS  xk 1 /101b
K99-574,MS  xk 1 /101b
K99-580,MS  xk 1 /101b
K99-587,MS  xk 1 /101b
K99-750,MS  xk 1 /101b
K99-757,MS  xk 1 /101b
K99-758,MS  xk 1 /101b
97353,MS  xk 1 /102
97801,MS  xk 1 /102
K01-427,MS  xk 1 /102
K99-567,MS  xk 1 /102
K99-581,MS  xk 1 /102
K99-731,MS  xk 1 /102
K99-759,MS  xk 1 /102
811150,MS  xk 1 /103
9523321,MS  xk 1 /103
9523334,MS  xk 1 /103
99DL023,MS  xk 1 /103
K01-096,MS  xk 1 /103
K99-316,MS  xk 1 /103
K99-430,MS  xk 1 /103
K99-533,MS  xk 1 /103
K99-548,MS  xk 1 /103
97803,MS  xk 1 /104
780426,MS  xk 1 /104
780440,MS  xk 1 /104
780442,MS  xk 1 /104
780444,MS  xk 1 /104
821242,MS  xk 1 /104
821247,MS  xk 1 /104
821260,MS  xk 1 /104
9523084,MS  xk 1 /104
9523092,MS  xk 1 /104
9523281,MS  xk 1 /104
94-569,MS  xk 1 /104
K99-170,MS  xk 1 /104
K99-172,MS  xk 1 /104
K99-526,MS  xk 1 /104
K99-527,MS  xk 1 /104
K99-530,MS  xk 1 /104
K99-547,MS  xk 1 /104
K99-549,MS  xk 1 /104
K99-578,MS  xk 1 /104
K99-588,MS  xk 1 /104
K99-726,MS  xk 1 /104
K99-755,MS  xk 1 /104
RC7057,MS  xk 1 /104
780443,MS  xk 1 /105
9523089,MS  xk 1 /105
9523282,MS  xk 1 /105
01OK155,MS  xk 1 /105
99MR020,MS  xk 1 /105
K99-074,MS  xk 1 /105
K99-075,MS  xk 1 /105
K99-173,MS  xk 1 /105
K99-416,MS  xk 1 /105
K99-420,MS  xk 1 /105
K99-550,MS  xk 1 /105
K99-579,MS  xk 1 /105
K99-585,MS  xk 1 /105
K99-589,MS  xk 1 /105
K99-756,MS  xk 1 /105
K99-762,MS  xk 1 /105
780411,MS  xk 1 /110
780428,MS  xk 1 /110
821248,MS  xk 1 /110
821262,MS  xk 1 /110
821264,MS  xk 1 /110
K01-099,MS  xk 1 /110
K99-175,MS  xk 1 /110
K99-417,MS  xk 1 /110
K99-528,MS  xk 1 /110
K99-546,MS  xk 1 /110
K99-572,MS  xk 1 /110
821239,MS  xk 1 /111
9523081,MS  xk 1 /111
K01-422,MS  xk 1 /111
K99-573,MS  xk 1 /111
K99-575,MS  xk 1 /111
K99-728,MS  xk 1 /111
K99-753,MS  xk 1 /111
K99-761,MS  xk 1 /111
K01-094,MS  xk 1 /112
K01-354,MS  xk 1 /112
K11-102,MS  xk 1 /112
K99-421,MS  xk 1 /112
K99-566,MS  xk 1 /112
K99-584,MS  xk 1 /112
K99-592,MS  xk 1 /112
K99-760,MS  xk 1 /112
K99-174,MS  xk 1 /113
K99-729,MS  xk 1 /113
97001,MS  xk 2 /101
97033,MS  xk 2 /101
770107,MS  xk 2 /101
770112,MS  xk 2 /101
770252,MS  xk 2 /101
780349,MS  xk 2 /101
9803254,MS  xk 2 /101
9803256,MS  xk 2 /101
9803258,MS  xk 2 /101
00KJ03,MS  xk 2 /101
82RD006,MS  xk 2 /101
82RD007,MS  xk 2 /101
84OS016,MS  xk 2 /101
84OS019,MS  xk 2 /101
84OS021,MS  xk 2 /101
91RC034,MS  xk 2 /101
K001906,MS  xk 2 /101
K00-545,MS  xk 2 /101
K00-558,MS  xk 2 /101
K00-559,MS  xk 2 /101
K00-581,MS  xk 2 /101
K00-936,MS  xk 2 /101
K00-940,MS  xk 2 /101
K00-942,MS  xk 2 /101
97028,MS  xk 2 /102
97301,MS  xk 2 /102
9803222,MS  xk 2 /102
9803257,MS  xk 2 /102
K00-457,MS  xk 2 /102
K00-459,MS  xk 2 /102
K00-546,MS  xk 2 /102
K00-550,MS  xk 2 /102
K00-557,MS  xk 2 /102
K11-128,MS  xk 2 /103
K11-130,MS  xk 2 /103
K11-133,MS  xk 2 /103
97003,MS  xk 2 /104
770108,MS  xk 2 /104
770251,MS  xk 2 /104
780435,MS  xk 2 /104
97029,MS  xk 2 /105
770240,MS  xk 2 /105
9803220,MS  xk 2 /105
9803246,MS  xk 2 /105
9803248,MS  xk 2 /105
9803249,MS  xk 2 /105
84OS015,MS  xk 2 /105
K00-455,MS  xk 2 /105
K00-460,MS  xk 2 /105
K00-461,MS  xk 2 /105
K00-541,MS  xk 2 /105
K00-543,MS  xk 2 /105
K00-547,MS  xk 2 /105
K00-556,MS  xk 2 /105
K00-577,MS  xk 2 /105
K00-892,MS  xk 2 /105
K99-494,MS  xk 2 /105
770241,MS  xk 2 /106
K00-578,MS  xk 2 /106
K11-123,MS  xk 2 /106
K11-124,MS  xk 2 /106
K11-131,MS  xk 2 /106
K11-240,MS  xk 2 /106
770239,MS  xk 2 /110
K11-127,MS  xk 2 /110
K11-129,MS  xk 2 /110
K11-132,MS  xk 2 /110
K11-139,MS  xk 2 /110
K11-241,MS  xk 2 /110
K11-242,MS  xk 2 /110
97030,MS  xk 2 /111
770245,MS  xk 2 /111
770246,MS  xk 2 /111
9803244,MS  xk 2 /111
9803245,MS  xk 2 /111
9803251,MS  xk 2 /111
9803259,MS  xk 2 /111
91RC036,MS  xk 2 /111
K00-456,MS  xk 2 /111
K00-554,MS  xk 2 /111
97007,MS  xk 2 /112
770106,MS  xk 2 /112
770109,MS  xk 2 /112
770116,MS  xk 2 /112
770117,MS  xk 2 /112
9803219,MS  xk 2 /112
9803255,MS  xk 2 /112
91RC035,MS  xk 2 /112
K00-464,MS  xk 2 /112
K00-544,MS  xk 2 /112
K00-893,MS  xk 2 /112
K11-125,MS  xk 2 /112
K11-239,MS  xk 2 /112
911,PP  xh 1 /101
9118,PP  xh 1 /101
92209,PP  xh 1 /101
92223,PP  xh 1 /101
811007,PP  xh 1 /101
811032,PP  xh 1 /101
831412,PP  xh 1 /101
831427,PP  xh 1 /101
841560,PP  xh 1 /101
9802106,PP  xh 1 /101
9901762,PP  xh 1 /101
98OK013,PP  xh 1 /101
BRA016,PP  xh 1 /101
BRA020,PP  xh 1 /101
BRA094,PP  xh 1 /101
BRA104,PP  xh 1 /101
COG168,PP  xh 1 /101
COG35,PP  xh 1 /101
COG95,PP  xh 1 /101
K01-005,PP  xh 1 /101
K01-012,PP  xh 1 /101
K01-027,PP  xh 1 /101
K01-031,PP  xh 1 /101
RC6025,PP  xh 1 /101
RC6045,PP  xh 1 /101
RC6063,PP  xh 1 /101
RC6512,PP  xh 1 /101
RC7023,PP  xh 1 /101
RC7033,PP  xh 1 /101
RC7034,PP  xh 1 /101
V00018,PP  xh 1 /101
V00041,PP  xh 1 /101
V00042,PP  xh 1 /101
9146,PP  xh 1 /102
92211,PP  xh 1 /102
COG18,PP  xh 1 /102
COG98,PP  xh 1 /102
K07-026,PP  xh 1 /102
9125,PP  xh 1 /103
9147,PP  xh 1 /103
BRA024,PP  xh 1 /103
BRA025,PP  xh 1 /103
BRA087,PP  xh 1 /103
BRA096,PP  xh 1 /103
K08-025,PP  xh 1 /103
K11-027,PP  xh 1 /103
K11-032,PP  xh 1 /103
904,PP  xh 1 /104
918,PP  xh 1 /104
9027,PP  xh 1 /104
9112,PP  xh 1 /104
9154,PP  xh 1 /104
92206,PP  xh 1 /104
92208,PP  xh 1 /104
811002,PP  xh 1 /104
811026,PP  xh 1 /104
811039,PP  xh 1 /104
831401,PP  xh 1 /104
9802122,PP  xh 1 /104
9901757,PP  xh 1 /104
BRA097,PP  xh 1 /104
COG47,PP  xh 1 /104
K01-008,PP  xh 1 /104
K01-028,PP  xh 1 /104
K01-121,PP  xh 1 /104
K01-154,PP  xh 1 /104
V00052,PP  xh 1 /104
9113,PP  xh 1 /110
92205,PP  xh 1 /110
780403,PP  xh 1 /110
831405,PP  xh 1 /110
831413,PP  xh 1 /110
831414,PP  xh 1 /110
BRA093,PP  xh 1 /110
COG17,PP  xh 1 /110
COG38,PP  xh 1 /110
COG57,PP  xh 1 /110
COG99,PP  xh 1 /110
K00-602,PP  xh 1 /110
K00-622,PP  xh 1 /110
K01-006,PP  xh 1 /110
K01-110,PP  xh 1 /110
K01-113,PP  xh 1 /110
K01-119,PP  xh 1 /110
K01-306,PP  xh 1 /110
